CODIGO PROVINCIA;CODIGO DEPARTAMENTO;CODIGO CIRCUITO   ;CODIGO MESA;AMBITO;CODIGO VOTOS;VOTOS
03;001;0002 ;0022; ;9002;224
03;001;0002 ;0022; ;9003;000
03;001;0002 ;0022; ;9004;011
03;001;0002 ;0022; ;9005;005
03;001;0002 ;0022; ;9006;000
03;001;0002 ;0022; ;3234;082
03;001;0002 ;0022; ;3333;002
03;001;0002 ;0022; ;3221;008
03;001;0002 ;0022; ;3218;042
03;001;0002 ;0022; ;3219;045
03;001;0002 ;0022; ;3111;004
03;001;0002 ;0022; ;3112;005
03;001;0002 ;0022; ;3100;015
03;001;0002 ;0022; ;3332;001
03;001;0002 ;0022; ;3334;004
03;001;0002 ;0023; ;9001;334
03;001;0002 ;0023; ;9002;229
03;001;0002 ;0023; ;9003;000
03;001;0002 ;0023; ;9004;008
03;001;0002 ;0023; ;9005;001
03;001;0002 ;0023; ;9006;000
03;001;0002 ;0023; ;3234;094
03;001;0002 ;0023; ;3333;003
03;001;0002 ;0023; ;3221;007
03;001;0002 ;0023; ;3218;057
03;001;0002 ;0023; ;3219;034
03;001;0002 ;0023; ;3111;004
03;001;0002 ;0023; ;3112;003
03;001;0002 ;0023; ;3100;010
03;001;0002 ;0023; ;3332;002
03;001;0002 ;0023; ;3334;006
03;001;0002 ;0024; ;9001;334
03;001;0002 ;0024; ;9002;205
03;001;0002 ;0024; ;9003;000
03;001;0002 ;0024; ;9004;007
03;001;0002 ;0024; ;9005;003
03;001;0002 ;0024; ;9006;000
03;001;0002 ;0024; ;3234;068
03;001;0002 ;0024; ;3333;005
03;001;0002 ;0024; ;3221;008
03;001;0002 ;0024; ;3218;049
03;001;0002 ;0024; ;3219;035
03;001;0002 ;0024; ;3111;005
03;001;0002 ;0024; ;3112;004
03;001;0002 ;0024; ;3100;006
03;001;0002 ;0024; ;3332;001
03;001;0002 ;0024; ;3334;001
03;001;0002 ;0025; ;9001;334
03;001;0002 ;0025; ;9002;216
03;001;0002 ;0025; ;9003;000
03;001;0002 ;0025; ;9004;015
03;001;0002 ;0025; ;9005;003
03;001;0002 ;0025; ;9006;000
03;001;0002 ;0025; ;3234;094
03;001;0002 ;0025; ;3333;008
03;001;0002 ;0025; ;3221;006
03;001;0002 ;0025; ;3218;045
03;001;0002 ;0025; ;3219;028
03;001;0002 ;0025; ;3111;002
03;001;0002 ;0025; ;3112;005
03;001;0002 ;0025; ;3100;008
03;001;0002 ;0025; ;3332;000
03;001;0002 ;0025; ;3334;002
03;001;0002 ;0026; ;9001;333
03;001;0002 ;0026; ;9002;219
03;001;0002 ;0026; ;9003;000
03;001;0002 ;0026; ;9004;000
03;001;0002 ;0026; ;9005;000
03;001;0002 ;0026; ;9006;000
03;001;0002 ;0026; ;3234;102
03;001;0002 ;0026; ;3333;009
03;001;0002 ;0026; ;3221;007
03;001;0002 ;0026; ;3218;043
03;001;0002 ;0026; ;3219;035
03;001;0002 ;0026; ;3111;002
03;001;0002 ;0026; ;3112;004
03;001;0002 ;0026; ;3100;009
03;001;0002 ;0026; ;3332;003
03;001;0002 ;0026; ;3334;002
03;001;0002 ;0027; ;9001;334
03;001;0002 ;0027; ;9002;229
03;001;0002 ;0027; ;9003;000
03;001;0002 ;0027; ;9004;012
03;001;0002 ;0027; ;9005;004
03;001;0002 ;0027; ;9006;000
03;001;0002 ;0027; ;3234;088
03;001;0002 ;0027; ;3333;001
03;001;0002 ;0027; ;3221;005
03;001;0002 ;0027; ;3218;053
03;001;0002 ;0027; ;3219;047
03;001;0002 ;0027; ;3111;000
03;001;0002 ;0027; ;3112;003
03;001;0002 ;0027; ;3100;012
03;001;0002 ;0027; ;3332;002
03;001;0002 ;0027; ;3334;002
03;001;0002 ;0028; ;9001;336
03;001;0002 ;0028; ;9002;214
03;001;0002 ;0028; ;9003;000
03;001;0002 ;0028; ;9004;003
03;001;0002 ;0028; ;9005;005
03;001;0002 ;0028; ;9006;000
03;001;0002 ;0028; ;3234;082
03;001;0002 ;0028; ;3333;005
03;001;0002 ;0028; ;3221;011
03;001;0002 ;0028; ;3218;049
03;001;0002 ;0028; ;3219;030
03;001;0002 ;0028; ;3111;002
03;001;0002 ;0028; ;3112;003
03;001;0002 ;0028; ;3100;014
03;001;0002 ;0028; ;3332;000
03;001;0002 ;0028; ;3334;003
