CODIGO PROVINCIA;CODIGO DEPARTAMENTO;CODIGO CIRCUITO   ;CODIGO MESA;AMBITO;CODIGO VOTOS;VOTOS
01;001;0001 ;0012;0;0515;013
01;001;0001 ;0013;0;9001;339
01;001;0001 ;0013;0;9002;244
01;001;0001 ;0013;0;9003;000
01;001;0001 ;0013;0;9004;003
01;001;0001 ;0013;0;9005;004
01;001;0001 ;0013;0;9006;000
01;001;0001 ;0013;0;0187;009
01;001;0001 ;0013;0;0576;052
01;001;0001 ;0013;0;0580;117
01;001;0001 ;0013;0;0531;027
01;001;0001 ;0013;0;0503;019
01;001;0001 ;0013;0;0515;013
01;001;0001 ;0014;0;9001;339
01;001;0001 ;0014;0;9002;248
01;001;0001 ;0014;0;9003;000
01;001;0001 ;0014;0;9004;014
01;001;0001 ;0014;0;9005;005
01;001;0001 ;0014;0;9006;000
01;001;0001 ;0014;0;0187;009
01;001;0001 ;0014;0;0576;057
01;001;0001 ;0014;0;0580;118
01;001;0001 ;0014;0;0531;022
01;001;0001 ;0014;0;0503;018
01;001;0001 ;0014;0;0515;005
01;001;0001 ;0015;0;9001;339
01;001;0001 ;0015;0;9002;239
01;001;0001 ;0015;0;9003;000
01;001;0001 ;0015;0;9004;002
01;001;0001 ;0015;0;9005;004
01;001;0001 ;0015;0;9006;000
01;001;0001 ;0015;0;0187;006
01;001;0001 ;0015;0;0576;070
01;001;0001 ;0015;0;0580;096
01;001;0001 ;0015;0;0531;028
01;001;0001 ;0015;0;0503;020
01;001;0001 ;0015;0;0515;012
01;001;0001 ;0016;0;9001;339
01;001;0001 ;0016;0;9002;243
01;001;0001 ;0016;0;9003;000
01;001;0001 ;0016;0;9004;005
01;001;0001 ;0016;0;9005;001
01;001;0001 ;0016;0;9006;000
01;001;0001 ;0016;0;0187;017
01;001;0001 ;0016;0;0576;071
01;001;0001 ;0016;0;0580;099
01;001;0001 ;0016;0;0531;025
01;001;0001 ;0016;0;0503;011
01;001;0001 ;0016;0;0515;014
01;001;0001 ;0017;0;9001;339
01;001;0001 ;0017;0;9002;000
01;001;0001 ;0017;0;9003;000
01;001;0001 ;0017;0;9004;002
01;001;0001 ;0017;0;9005;000
01;001;0001 ;0017;0;9006;000
01;001;0001 ;0017;0;0187;012
01;001;0001 ;0017;0;0576;066
01;001;0001 ;0017;0;0580;104
01;001;0001 ;0017;0;0531;022
01;001;0001 ;0017;0;0503;023
01;001;0001 ;0017;0;0515;013
01;001;0001 ;0018;0;9001;340
01;001;0001 ;0018;0;9002;000
01;001;0001 ;0018;0;9003;000
01;001;0001 ;0018;0;9004;003
01;001;0001 ;0018;0;9005;002
01;001;0001 ;0018;0;9006;000
01;001;0001 ;0018;0;0187;011
01;001;0001 ;0018;0;0576;058
01;001;0001 ;0018;0;0580;115
01;001;0001 ;0018;0;0531;041
01;001;0001 ;0018;0;0503;016
01;001;0001 ;0018;0;0515;010
01;001;0001 ;0019;0;9001;339
01;001;0001 ;0019;0;9002;242
01;001;0001 ;0019;0;9003;000
01;001;0001 ;0019;0;9004;000
01;001;0001 ;0019;0;9005;005
01;001;0001 ;0019;0;9006;000
01;001;0001 ;0019;0;0187;008
01;001;0001 ;0019;0;0576;065
01;001;0001 ;0019;0;0580;104
01;001;0001 ;0019;0;0531;031
01;001;0001 ;0019;0;0503;020
01;001;0001 ;0019;0;0515;009
01;001;0001 ;0020;0;9001;339
01;001;0001 ;0020;0;9002;253
01;001;0001 ;0020;0;9003;000
01;001;0001 ;0020;0;9004;002
01;001;0001 ;0020;0;9005;003
01;001;0001 ;0020;0;9006;000
01;001;0001 ;0020;0;0187;015
01;001;0001 ;0020;0;0576;067
01;001;0001 ;0020;0;0580;110
01;001;0001 ;0020;0;0531;030
01;001;0001 ;0020;0;0503;017
01;001;0001 ;0020;0;0515;009
01;001;0001 ;0021;0;9001;339
01;001;0001 ;0021;0;9002;242
01;001;0001 ;0021;0;9003;000
01;001;0001 ;0021;0;9004;001
01;001;0001 ;0021;0;9005;001
01;001;0001 ;0021;0;9006;000
01;001;0001 ;0021;0;0187;015
01;001;0001 ;0021;0;0576;061
01;001;0001 ;0021;0;0580;103
01;001;0001 ;0021;0;0531;038
01;001;0001 ;0021;0;0503;015
01;001;0001 ;0021;0;0515;008
01;001;0001 ;0022;0;9001;337
01;001;0001 ;0022;0;9002;244
01;001;0001 ;0022;0;9003;000
01;001;0001 ;0022;0;9004;001
01;001;0001 ;0022;0;9005;003
01;001;0001 ;0022;0;9006;000
