Eleccion,,,DN_2015,DN_2015,DN_2015,DN_2015,DN_2015,DN_2015,DN_2015,DN_2015,DN_2015,DN_2015,DN_2015,DN_2015,DN_2015,DN_2015,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,DN_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017,paso_2017
,,,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct,VOTOS_pct
Denominacion,,,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,ALIANZA FRENTE PARA LA VICTORIA,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),CAMBIEMOS,ELECTORES,VOTANTES,VOTOS BLANCOS,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,ALIANZA FRENTE PARA LA VICTORIA,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),CAMBIEMOS,ELECTORES,VOTANTES,VOTOS BLANCOS,1PAIS,CAMBIEMOS,ELECTORES,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,FRENTE JUSTICIALISTA,UNIDAD CIUDADANA,VOTANTES,VOTOS BLANCOS,1PAIS,CAMBIEMOS,ELECTORES,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,FRENTE JUSTICIALISTA,UNIDAD CIUDADANA,VOTANTES,VOTOS BLANCOS,1PAIS,CAMBIEMOS,ELECTORES,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,FRENTE JUSTICIALISTA,UNIDAD CIUDADANA,VOTANTES,VOTOS BLANCOS,1PAIS,CAMBIEMOS,ELECTORES,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,FRENTE JUSTICIALISTA,UNIDAD CIUDADANA,VOTANTES,VOTOS BLANCOS
dpto_merger_str,circuito,PROV_REF_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brandsen,0152,2,11.0,118.0,27.0,62.0,303.0,265.0,37.0,0.036303630363036306,0.38943894389438943,0.0891089108910891,0.20462046204620463,1.0,0.8745874587458746,0.12211221122112212,29.0,99.0,304.0,10.0,4.0,86.0,238.0,8.0,0.09539473684210527,0.3256578947368421,1.0,0.03289473684210526,0.013157894736842105,0.28289473684210525,0.7828947368421053,0.02631578947368421,37.0,72.0,306.0,7.0,6.0,80.0,236.0,24.0,0.12091503267973856,0.23529411764705882,1.0,0.02287581699346405,0.0196078431372549,0.26143790849673204,0.7712418300653595,0.0784313725490196
brandsen,0153,2,2.0,83.0,33.0,100.0,292.0,259.0,37.0,0.00684931506849315,0.2842465753424658,0.11301369863013698,0.3424657534246575,1.0,0.886986301369863,0.1267123287671233,17.0,123.0,272.0,4.0,4.0,67.0,229.0,12.0,0.0625,0.4522058823529412,1.0,0.014705882352941176,0.014705882352941176,0.24632352941176472,0.8419117647058824,0.04411764705882353,20.0,103.0,274.0,1.0,5.0,57.0,210.0,13.0,0.072992700729927,0.3759124087591241,1.0,0.0036496350364963502,0.01824817518248175,0.20802919708029197,0.7664233576642335,0.04744525547445255
brandsen,0153A,2,4.0,55.0,25.0,73.0,210.0,177.0,15.0,0.01904761904761905,0.2619047619047619,0.11904761904761904,0.3476190476190476,1.0,0.8428571428571429,0.07142857142857142,11.0,94.0,213.0,6.0,5.0,30.0,173.0,26.0,0.051643192488262914,0.4413145539906103,1.0,0.028169014084507043,0.023474178403755867,0.14084507042253522,0.812206572769953,0.12206572769953052,12.0,75.0,215.0,5.0,3.0,32.0,160.0,28.0,0.05581395348837209,0.3488372093023256,1.0,0.023255813953488372,0.013953488372093023,0.14883720930232558,0.7441860465116279,0.13023255813953488
campana,0155,2,618.0,3919.0,2299.0,6952.0,20343.0,14845.0,1172.0,0.030379000147470876,0.19264611905815268,0.11301184682691835,0.3417391731799636,1.0,0.7297350439954775,0.05761195497222632,1389.0,7943.0,21084.0,732.0,493.0,3775.0,15661.0,828.0,0.06587933978372225,0.37673117055587174,1.0,0.03471826977803073,0.023382659836843105,0.17904572187440712,0.7427907417947258,0.03927148548662493,1892.0,6883.0,21088.0,574.0,600.0,3399.0,15105.0,979.0,0.08971927162367223,0.326394157814871,1.0,0.02721927162367223,0.028452200303490136,0.16118171471927162,0.7162841426403642,0.04642450682852807
campana,0155A,2,580.0,3320.0,2200.0,5644.0,15780.0,13086.0,1041.0,0.036755386565272496,0.21039290240811154,0.1394169835234474,0.3576679340937896,1.0,0.8292775665399239,0.06596958174904943,1466.0,7037.0,17083.0,825.0,510.0,3347.0,14029.0,753.0,0.08581630861089973,0.4119299888778318,1.0,0.04829362524146812,0.029854241058362114,0.19592577416144705,0.8212257800152198,0.04407890885675818,1886.0,5603.0,16387.0,594.0,497.0,3007.0,13189.0,769.0,0.11509123085372551,0.34191737352779644,1.0,0.03624824556050528,0.030328919265271252,0.18349911515225484,0.8048453042045524,0.04692744248489657
campana,0156,2,338.0,4152.0,1881.0,2931.0,12870.0,10074.0,1408.0,0.026262626262626262,0.3226107226107226,0.14615384615384616,0.22773892773892773,1.0,0.7827505827505827,0.1094017094017094,1106.0,3775.0,14111.0,477.0,581.0,4256.0,11140.0,1139.0,0.0783785699099993,0.26752179151016936,1.0,0.03380341577492736,0.04117355254765786,0.3016086740840479,0.7894550350790164,0.08071717100134647,1479.0,2767.0,14465.0,348.0,598.0,3964.0,11154.0,1140.0,0.10224680262703076,0.19128931904597304,1.0,0.02405807120636018,0.041341168337366056,0.27404078810922916,0.7711026615969582,0.0788109229173868
campana,0156A,2,417.0,3254.0,1845.0,3941.0,12443.0,10450.0,948.0,0.03351281845214177,0.26151249698625734,0.14827613919472796,0.3167242626376276,1.0,0.8398296230812505,0.07618741461062445,1376.0,5540.0,15319.0,758.0,534.0,3552.0,12708.0,827.0,0.08982309550231739,0.3616424048567139,1.0,0.04948103662118937,0.034858672237091194,0.23186892094784256,0.8295580651478556,0.05398524707879104,1708.0,4510.0,15324.0,544.0,611.0,3305.0,11123.0,936.0,0.11145914904724614,0.29430957974419214,1.0,0.03549986948577395,0.03987209605847037,0.21567475854868182,0.7258548681806317,0.06108065779169929
campana,0156B,2,328.0,3113.0,1618.0,2416.0,10403.0,8000.0,1196.0,0.031529366528885897,0.2992406036720177,0.15553205806017495,0.23224069979813516,1.0,0.7690089397289244,0.11496683648947419,970.0,3275.0,11200.0,334.0,371.0,3225.0,8492.0,796.0,0.08660714285714285,0.2924107142857143,1.0,0.02982142857142857,0.033125,0.28794642857142855,0.7582142857142857,0.07107142857142858,1255.0,2308.0,10852.0,260.0,359.0,2938.0,8611.0,778.0,0.11564688536675267,0.2126796903796535,1.0,0.02395871728713601,0.03308145963877626,0.2707335053446369,0.7934942867674162,0.07169185403612237
canuelas,0157,2,806.0,7286.0,4392.0,7439.0,27283.0,21880.0,1457.0,0.029542205769160283,0.26705274346662755,0.1609793644393945,0.2726606311622622,1.0,0.8019645933365099,0.05340321812117436,2148.0,10551.0,29214.0,970.0,944.0,7453.0,23014.0,593.0,0.07352639145615116,0.3611624563565414,1.0,0.033203258711576644,0.032313274457451906,0.25511740946121725,0.787772985554871,0.020298487026767988,2643.0,7548.0,25733.0,753.0,794.0,5873.0,18370.0,777.0,0.1027085843080869,0.2933198616562391,1.0,0.02926203707301908,0.030855321960129016,0.22822834492674776,0.7138693506392569,0.030194691641083432
canuelas,0158,2,98.0,728.0,471.0,840.0,2922.0,2410.0,144.0,0.03353867214236824,0.24914442162902123,0.16119096509240247,0.2874743326488706,1.0,0.8247775496235455,0.049281314168377825,238.0,1225.0,3150.0,114.0,109.0,804.0,2269.0,51.0,0.07555555555555556,0.3888888888888889,1.0,0.03619047619047619,0.0346031746031746,0.25523809523809526,0.7203174603174604,0.01619047619047619,329.0,1002.0,3152.0,86.0,115.0,703.0,2196.0,61.0,0.10437817258883249,0.31789340101522845,1.0,0.02728426395939086,0.03648477157360406,0.22303299492385786,0.6967005076142132,0.019352791878172588
canuelas,0158A,2,192.0,2438.0,716.0,605.0,5050.0,3771.0,179.0,0.03801980198019802,0.48277227722772276,0.14178217821782177,0.1198019801980198,1.0,0.7467326732673267,0.03544554455445544,318.0,1079.0,5817.0,260.0,210.0,2710.0,4235.0,183.0,0.05466735430634347,0.18549080281932268,1.0,0.04469657899260787,0.036101083032490974,0.46587588103833594,0.7280385078219013,0.03145951521402785,371.0,763.0,5469.0,194.0,198.0,2278.0,4094.0,170.0,0.06783689888462242,0.13951362223441213,1.0,0.03547266410678369,0.036204059243006036,0.416529530078625,0.7485829219235692,0.031084293289449626
canuelas,0158B,2,82.0,1479.0,543.0,462.0,3462.0,2904.0,306.0,0.02368573079145003,0.427209705372617,0.15684575389948008,0.13344887348353554,1.0,0.8388214904679376,0.08838821490467938,282.0,841.0,3950.0,115.0,138.0,1598.0,3126.0,141.0,0.07139240506329114,0.2129113924050633,1.0,0.02911392405063291,0.034936708860759495,0.40455696202531644,0.7913924050632911,0.03569620253164557,324.0,567.0,3602.0,68.0,113.0,1373.0,2586.0,149.0,0.08995002776235425,0.15741254858411993,1.0,0.018878400888395337,0.031371460299833426,0.38117712382009994,0.7179344808439756,0.041365907828983896
canuelas,0159,2,35.0,316.0,153.0,246.0,1094.0,827.0,54.0,0.031992687385740404,0.28884826325411334,0.13985374771480805,0.22486288848263253,1.0,0.7559414990859232,0.04936014625228519,84.0,408.0,1177.0,28.0,56.0,301.0,897.0,20.0,0.0713678844519966,0.3466440101954121,1.0,0.0237892948173322,0.0475785896346644,0.25573491928632114,0.762107051826678,0.016992353440951572,84.0,225.0,829.0,24.0,38.0,111.0,359.0,14.0,0.10132689987937274,0.27141133896260555,1.0,0.028950542822677925,0.045838359469240045,0.1338962605548854,0.4330518697225573,0.016887816646562123
canuelas,0160,2,5.0,36.0,15.0,19.0,102.0,88.0,8.0,0.049019607843137254,0.35294117647058826,0.14705882352941177,0.18627450980392157,1.0,0.8627450980392157,0.0784313725490196,8.0,31.0,116.0,5.0,5.0,32.0,86.0,5.0,0.06896551724137931,0.2672413793103448,1.0,0.04310344827586207,0.04310344827586207,0.27586206896551724,0.7413793103448276,0.04310344827586207,16.0,19.0,118.0,3.0,2.0,35.0,85.0,4.0,0.13559322033898305,0.16101694915254236,1.0,0.025423728813559324,0.01694915254237288,0.2966101694915254,0.7203389830508474,0.03389830508474576
canuelas,0161,2,0.0,2.0,0.0,3.0,10.0,8.0,0.0,0.0,0.2,0.0,0.3,1.0,0.8,0.0,0.0,4.0,11.0,0.0,0.0,1.0,6.0,0.0,0.0,0.36363636363636365,1.0,0.0,0.0,0.09090909090909091,0.5454545454545454,0.0,0.0,4.0,13.0,0.0,0.0,1.0,5.0,0.0,0.0,0.3076923076923077,1.0,0.0,0.0,0.07692307692307693,0.38461538461538464,0.0
canuelas,0162,2,3.0,48.0,25.0,41.0,170.0,127.0,6.0,0.01764705882352941,0.2823529411764706,0.14705882352941177,0.2411764705882353,1.0,0.7470588235294118,0.03529411764705882,10.0,53.0,156.0,2.0,9.0,41.0,116.0,1.0,0.0641025641025641,0.33974358974358976,1.0,0.01282051282051282,0.057692307692307696,0.26282051282051283,0.7435897435897436,0.00641025641025641,17.0,43.0,158.0,3.0,6.0,41.0,115.0,3.0,0.10759493670886076,0.2721518987341772,1.0,0.0189873417721519,0.0379746835443038,0.25949367088607594,0.7278481012658228,0.0189873417721519
capitan sarmiento,0121,2,152.0,2508.0,1543.0,3216.0,11368.0,8901.0,1440.0,0.013370865587614356,0.22061928219563687,0.13573187895847993,0.282899366643209,1.0,0.7829873328641802,0.1266713581984518,1294.0,5096.0,12252.0,181.0,327.0,2031.0,9839.0,866.0,0.10561540972902383,0.415932092719556,1.0,0.014773098269670258,0.026689520078354553,0.1657688540646425,0.8030525628468821,0.07068233757753836,1379.0,3745.0,11911.0,120.0,328.0,1881.0,8669.0,554.0,0.11577533372512804,0.3144152464108807,1.0,0.010074720846276551,0.027537570313155905,0.15792124926538495,0.7278146251364285,0.046511627906976744
capitan sarmiento,0122,2,1.0,88.0,36.0,71.0,286.0,240.0,38.0,0.0034965034965034965,0.3076923076923077,0.1258741258741259,0.24825174825174826,1.0,0.8391608391608392,0.13286713286713286,20.0,110.0,282.0,6.0,4.0,75.0,230.0,13.0,0.07092198581560284,0.3900709219858156,1.0,0.02127659574468085,0.014184397163120567,0.26595744680851063,0.8156028368794326,0.04609929078014184,34.0,83.0,284.0,2.0,8.0,58.0,218.0,16.0,0.11971830985915492,0.29225352112676056,1.0,0.007042253521126761,0.028169014084507043,0.20422535211267606,0.7676056338028169,0.056338028169014086
carlos casares,0164,2,339.0,4149.0,1521.0,5262.0,16284.0,12748.0,1667.0,0.02081798084008843,0.2547899778924097,0.09340456890198968,0.32313927781871776,1.0,0.7828543355440923,0.10237042495701301,997.0,6694.0,16298.0,346.0,1818.0,2156.0,12705.0,858.0,0.061173150079764385,0.41072524236102587,1.0,0.021229598723769786,0.11154742913240888,0.13228617008221868,0.7795435022702172,0.052644496257209475,1427.0,5588.0,16657.0,258.0,1782.0,1852.0,11928.0,1114.0,0.08566968841928319,0.3354745752536471,1.0,0.015488983610494087,0.10698204958876148,0.11118448700246143,0.7160953352944708,0.06687878969802485
carlos casares,0164A,2,0.0,5.0,3.0,8.0,36.0,23.0,4.0,0.0,0.1388888888888889,0.08333333333333333,0.2222222222222222,1.0,0.6388888888888888,0.1111111111111111,4.0,6.0,33.0,0.0,2.0,4.0,20.0,3.0,0.12121212121212122,0.18181818181818182,1.0,0.0,0.06060606060606061,0.12121212121212122,0.6060606060606061,0.09090909090909091,1.0,5.0,35.0,0.0,4.0,3.0,17.0,3.0,0.02857142857142857,0.14285714285714285,1.0,0.0,0.11428571428571428,0.08571428571428572,0.4857142857142857,0.08571428571428572
carlos casares,0165,2,5.0,152.0,73.0,203.0,594.0,502.0,58.0,0.008417508417508417,0.2558922558922559,0.12289562289562289,0.34175084175084175,1.0,0.8451178451178452,0.09764309764309764,43.0,243.0,580.0,4.0,116.0,51.0,483.0,25.0,0.07413793103448275,0.4189655172413793,1.0,0.006896551724137931,0.2,0.08793103448275862,0.8327586206896552,0.04310344827586207,65.0,195.0,581.0,5.0,75.0,54.0,450.0,41.0,0.11187607573149742,0.33562822719449226,1.0,0.008605851979345954,0.12908777969018934,0.09294320137693632,0.774526678141136,0.07056798623063683
carlos casares,0165A,2,0.0,35.0,7.0,47.0,126.0,103.0,14.0,0.0,0.2777777777777778,0.05555555555555555,0.373015873015873,1.0,0.8174603174603174,0.1111111111111111,6.0,34.0,101.0,1.0,13.0,12.0,72.0,5.0,0.0594059405940594,0.33663366336633666,1.0,0.009900990099009901,0.12871287128712872,0.1188118811881188,0.7128712871287128,0.04950495049504951,6.0,28.0,102.0,1.0,11.0,15.0,68.0,6.0,0.058823529411764705,0.27450980392156865,1.0,0.00980392156862745,0.10784313725490197,0.14705882352941177,0.6666666666666666,0.058823529411764705
carlos casares,0165B,2,0.0,37.0,10.0,55.0,139.0,115.0,0.0,0.0,0.26618705035971224,0.07194244604316546,0.39568345323741005,1.0,0.8273381294964028,0.0,26.0,164.0,471.0,7.0,58.0,67.0,355.0,33.0,0.055201698513800426,0.3481953290870488,1.0,0.014861995753715499,0.12314225053078556,0.14225053078556263,0.7537154989384289,0.07006369426751592,36.0,140.0,472.0,8.0,40.0,68.0,94.0,13.0,0.07627118644067797,0.2966101694915254,1.0,0.01694915254237288,0.0847457627118644,0.1440677966101695,0.19915254237288135,0.02754237288135593
carlos casares,0166,2,0.0,63.0,28.0,66.0,218.0,179.0,20.0,0.0,0.2889908256880734,0.12844036697247707,0.30275229357798167,1.0,0.8211009174311926,0.09174311926605505,17.0,65.0,194.0,0.0,49.0,14.0,153.0,7.0,0.08762886597938144,0.33505154639175255,1.0,0.0,0.25257731958762886,0.07216494845360824,0.788659793814433,0.03608247422680412,19.0,55.0,194.0,0.0,46.0,10.0,137.0,0.0,0.0979381443298969,0.28350515463917525,1.0,0.0,0.23711340206185566,0.05154639175257732,0.7061855670103093,0.0
carlos casares,0166A,2,0.0,47.0,19.0,34.0,154.0,118.0,12.0,0.0,0.3051948051948052,0.12337662337662338,0.22077922077922077,1.0,0.7662337662337663,0.07792207792207792,11.0,46.0,141.0,1.0,22.0,14.0,100.0,5.0,0.07801418439716312,0.3262411347517731,1.0,0.0070921985815602835,0.15602836879432624,0.09929078014184398,0.7092198581560284,0.03546099290780142,13.0,27.0,142.0,1.0,16.0,14.0,81.0,2.0,0.09154929577464789,0.19014084507042253,1.0,0.007042253521126761,0.11267605633802817,0.09859154929577464,0.5704225352112676,0.014084507042253521
carlos casares,0167,2,6.0,192.0,40.0,141.0,507.0,436.0,45.0,0.011834319526627219,0.378698224852071,0.07889546351084813,0.2781065088757396,1.0,0.8599605522682445,0.08875739644970414,22.0,168.0,497.0,10.0,162.0,39.0,115.0,13.0,0.04426559356136821,0.3380281690140845,1.0,0.02012072434607646,0.32595573440643866,0.07847082494969819,0.23138832997987926,0.026156941649899398,37.0,148.0,499.0,2.0,143.0,35.0,403.0,27.0,0.07414829659318638,0.2965931863727455,1.0,0.004008016032064128,0.2865731462925852,0.07014028056112225,0.8076152304609219,0.05410821643286573
carlos casares,0167A,2,3.0,121.0,21.0,84.0,325.0,269.0,33.0,0.009230769230769232,0.3723076923076923,0.06461538461538462,0.25846153846153846,1.0,0.8276923076923077,0.10153846153846154,23.0,116.0,287.0,1.0,34.0,38.0,236.0,24.0,0.08013937282229965,0.40418118466898956,1.0,0.003484320557491289,0.11846689895470383,0.13240418118466898,0.8222996515679443,0.08362369337979095,29.0,89.0,289.0,2.0,39.0,14.0,210.0,28.0,0.10034602076124567,0.3079584775086505,1.0,0.006920415224913495,0.13494809688581316,0.04844290657439446,0.726643598615917,0.09688581314878893
carlos tejedor,0169,2,79.0,1651.0,248.0,1998.0,5202.0,4613.0,531.0,0.01518646674356017,0.3173779315647828,0.04767397154940407,0.38408304498269896,1.0,0.8867743175701653,0.10207612456747404,419.0,1848.0,5283.0,111.0,695.0,835.0,4279.0,323.0,0.07931099753927692,0.34980124929017603,1.0,0.021010789324247586,0.1315540412644331,0.15805413590762823,0.809956464130229,0.06113950406965739,680.0,1397.0,5283.0,55.0,548.0,788.0,4128.0,407.0,0.12871474540980504,0.26443308726102593,1.0,0.010410751466969525,0.10372894188907818,0.149157675563127,0.78137421919364,0.07703956085557448
carlos tejedor,0170,2,10.0,210.0,22.0,201.0,541.0,481.0,33.0,0.018484288354898338,0.38817005545286504,0.04066543438077634,0.37153419593345655,1.0,0.88909426987061,0.06099815157116451,26.0,211.0,523.0,15.0,46.0,94.0,410.0,17.0,0.0497131931166348,0.40344168260038243,1.0,0.028680688336520075,0.08795411089866156,0.17973231357552583,0.7839388145315488,0.032504780114722756,56.0,156.0,523.0,15.0,39.0,92.0,406.0,29.0,0.10707456978967496,0.2982791586998088,1.0,0.028680688336520075,0.0745697896749522,0.17590822179732313,0.7762906309751434,0.055449330783938815
carlos tejedor,0171,2,1.0,116.0,28.0,159.0,353.0,334.0,27.0,0.0028328611898017,0.3286118980169972,0.07932011331444759,0.45042492917847027,1.0,0.9461756373937678,0.0764872521246459,32.0,166.0,356.0,1.0,22.0,84.0,323.0,18.0,0.0898876404494382,0.46629213483146065,1.0,0.0028089887640449437,0.06179775280898876,0.23595505617977527,0.9073033707865169,0.05056179775280899,43.0,126.0,356.0,2.0,12.0,74.0,157.0,20.0,0.12078651685393259,0.3539325842696629,1.0,0.0056179775280898875,0.033707865168539325,0.20786516853932585,0.4410112359550562,0.056179775280898875
carlos tejedor,0171A,2,,,,,,,,,,,,,,,0.0,2.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.4,1.0,0.0,0.0,0.0,0.6,0.2,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.2,0.0
carlos tejedor,0172,2,6.0,252.0,38.0,212.0,672.0,606.0,88.0,0.008928571428571428,0.375,0.05654761904761905,0.31547619047619047,1.0,0.9017857142857143,0.13095238095238096,41.0,196.0,650.0,11.0,29.0,201.0,539.0,57.0,0.06307692307692307,0.30153846153846153,1.0,0.016923076923076923,0.04461538461538461,0.30923076923076925,0.8292307692307692,0.0876923076923077,76.0,149.0,650.0,5.0,16.0,179.0,514.0,73.0,0.11692307692307692,0.22923076923076924,1.0,0.007692307692307693,0.024615384615384615,0.2753846153846154,0.7907692307692308,0.1123076923076923
carlos tejedor,0173,2,35.0,994.0,255.0,1223.0,3073.0,2444.0,214.0,0.011389521640091117,0.3234624145785877,0.08298080052066385,0.3979824275951839,1.0,0.7953140253823625,0.0696387894565571,243.0,1156.0,3020.0,29.0,711.0,245.0,2205.0,118.0,0.0804635761589404,0.3827814569536424,1.0,0.009602649006622516,0.23543046357615893,0.08112582781456953,0.7301324503311258,0.0390728476821192,355.0,682.0,2670.0,7.0,497.0,210.0,2112.0,151.0,0.13295880149812733,0.2554307116104869,1.0,0.0026217228464419477,0.18614232209737827,0.07865168539325842,0.7910112359550562,0.05655430711610487
carmen de areco,0175,2,123.0,3556.0,1053.0,3407.0,11672.0,9290.0,1531.0,0.010538039753255655,0.30466072652501713,0.09021590130226183,0.2918951336531871,1.0,0.79592186429061,0.1311686086360521,760.0,4619.0,11545.0,141.0,365.0,2249.0,9371.0,1103.0,0.06582936336076224,0.40008661758336944,1.0,0.012213079255088783,0.03161541792983976,0.19480294499783457,0.8116933737548723,0.09553919445647466,1094.0,3776.0,11200.0,60.0,370.0,1955.0,8757.0,1141.0,0.09767857142857143,0.33714285714285713,1.0,0.005357142857142857,0.033035714285714286,0.17455357142857142,0.781875,0.101875
carmen de areco,0176,2,2.0,172.0,66.0,149.0,598.0,196.0,79.0,0.0033444816053511705,0.28762541806020064,0.11036789297658862,0.2491638795986622,1.0,0.3277591973244147,0.13210702341137123,27.0,204.0,587.0,7.0,31.0,133.0,452.0,21.0,0.04599659284497445,0.3475298126064736,1.0,0.01192504258943782,0.05281090289608177,0.22657580919931858,0.7700170357751278,0.03577512776831346,49.0,164.0,588.0,4.0,22.0,94.0,414.0,59.0,0.08333333333333333,0.2789115646258503,1.0,0.006802721088435374,0.03741496598639456,0.1598639455782313,0.7040816326530612,0.10034013605442177
carmen de areco,0177,2,2.0,58.0,18.0,67.0,201.0,165.0,18.0,0.009950248756218905,0.2885572139303483,0.08955223880597014,0.3333333333333333,1.0,0.8208955223880597,0.08955223880597014,16.0,75.0,204.0,3.0,7.0,44.0,157.0,11.0,0.0784313725490196,0.36764705882352944,1.0,0.014705882352941176,0.03431372549019608,0.21568627450980393,0.7696078431372549,0.05392156862745098,19.0,55.0,206.0,0.0,5.0,38.0,145.0,25.0,0.09223300970873786,0.2669902912621359,1.0,0.0,0.024271844660194174,0.18446601941747573,0.7038834951456311,0.12135922330097088
castelli,0185,2,58.0,2260.0,512.0,2113.0,6784.0,5736.0,663.0,0.008549528301886792,0.3331367924528302,0.07547169811320754,0.31146816037735847,1.0,0.8455188679245284,0.09772995283018868,262.0,2605.0,7342.0,97.0,1602.0,708.0,5752.0,643.0,0.035685099427948785,0.354807954235903,1.0,0.01321165894851539,0.21819667665486245,0.09643149005720512,0.7834377553800055,0.08757831653500409,451.0,2242.0,7350.0,55.0,1762.0,651.0,5181.0,367.0,0.06136054421768707,0.3050340136054422,1.0,0.007482993197278911,0.2397278911564626,0.08857142857142856,0.7048979591836735,0.049931972789115646
castelli,0186,2,0.0,15.0,5.0,24.0,75.0,56.0,8.0,0.0,0.2,0.06666666666666667,0.32,1.0,0.7466666666666667,0.10666666666666667,0.0,26.0,59.0,1.0,8.0,1.0,40.0,3.0,0.0,0.4406779661016949,1.0,0.01694915254237288,0.13559322033898305,0.01694915254237288,0.6779661016949152,0.05084745762711865,0.0,13.0,60.0,1.0,9.0,2.0,28.0,0.0,0.0,0.21666666666666667,1.0,0.016666666666666666,0.15,0.03333333333333333,0.4666666666666667,0.0
castelli,0187,2,1.0,33.0,10.0,54.0,148.0,124.0,21.0,0.006756756756756757,0.22297297297297297,0.06756756756756757,0.36486486486486486,1.0,0.8378378378378378,0.14189189189189189,8.0,62.0,147.0,3.0,24.0,14.0,117.0,4.0,0.05442176870748299,0.4217687074829932,1.0,0.02040816326530612,0.16326530612244897,0.09523809523809523,0.7959183673469388,0.027210884353741496,7.0,45.0,149.0,2.0,21.0,14.0,103.0,6.0,0.04697986577181208,0.30201342281879195,1.0,0.013422818791946308,0.14093959731543623,0.09395973154362416,0.6912751677852349,0.040268456375838924
chacabuco,0189,2,655.0,11291.0,3623.0,11068.0,35425.0,29355.0,2041.0,0.018489767113620326,0.31872971065631617,0.10227240649258998,0.3124347212420607,1.0,0.828652081863091,0.05761467889908257,2338.0,14121.0,37375.0,961.0,1605.0,9223.0,29892.0,1160.0,0.06255518394648829,0.37781939799331105,1.0,0.025712374581939798,0.04294314381270903,0.24676923076923077,0.7997859531772575,0.03103678929765886,3450.0,11906.0,37048.0,540.0,2933.0,7026.0,28444.0,1320.0,0.09312243575901533,0.3213668754048802,1.0,0.01457568559706327,0.0791675664003455,0.1896458648240121,0.7677607428201253,0.035629453681710214
chacabuco,0190,2,16.0,226.0,123.0,583.0,1243.0,1051.0,73.0,0.012872083668543845,0.18181818181818182,0.09895414320193081,0.4690265486725664,1.0,0.8455349959774738,0.058728881737731296,83.0,654.0,1226.0,22.0,38.0,170.0,1002.0,28.0,0.06769983686786298,0.533442088091354,1.0,0.01794453507340946,0.03099510603588907,0.13866231647634583,0.8172920065252854,0.022838499184339316,122.0,586.0,1228.0,21.0,61.0,123.0,690.0,20.0,0.0993485342019544,0.4771986970684039,1.0,0.01710097719869707,0.0496742671009772,0.1001628664495114,0.5618892508143323,0.016286644951140065
chacabuco,0191,2,2.0,11.0,7.0,28.0,69.0,57.0,7.0,0.028985507246376812,0.15942028985507245,0.10144927536231885,0.4057971014492754,1.0,0.8260869565217391,0.10144927536231885,6.0,28.0,56.0,2.0,1.0,3.0,41.0,1.0,0.10714285714285714,0.5,1.0,0.03571428571428571,0.017857142857142856,0.05357142857142857,0.7321428571428571,0.017857142857142856,8.0,23.0,56.0,1.0,6.0,3.0,44.0,1.0,0.14285714285714285,0.4107142857142857,1.0,0.017857142857142856,0.10714285714285714,0.05357142857142857,0.7857142857142857,0.017857142857142856
chacabuco,0192,2,0.0,5.0,1.0,28.0,43.0,36.0,1.0,0.0,0.11627906976744186,0.023255813953488372,0.6511627906976745,1.0,0.8372093023255814,0.023255813953488372,1.0,15.0,33.0,1.0,1.0,5.0,25.0,0.0,0.030303030303030304,0.45454545454545453,1.0,0.030303030303030304,0.030303030303030304,0.15151515151515152,0.7575757575757576,0.0,2.0,12.0,35.0,0.0,0.0,3.0,19.0,2.0,0.05714285714285714,0.34285714285714286,1.0,0.0,0.0,0.08571428571428572,0.5428571428571428,0.05714285714285714
